date,type,registration,operator,fatalities,location,country,cat,year
12-AUG-1982,DHC-6 Twin Otter 300,XY-AEB,Burma Airways,8.0,Burma Airways,Myanmar,A1,1982
14-AUG-1982,Let L-410M,CCCP-67191,"Aeroflot, Georgia",11.0,"Aeroflot, Georgia",Georgia,A1,1982
14-AUG-1982,Tupolev Tu-134A,CCCP-65836,"Aeroflot, Georgia",0.0,"Aeroflot, Georgia",Georgia,A1,1982
14-AUG-1982,Yakovlev Yak-40,CCCP-98102,MAP Kazan MSZ,4.0,MAP Kazan MSZ,Russia,A1,1982
14-AUG-1982,IAI Arava 201,223,Sandinist AF,20.0,Sandinist AF,Nicaragua,A1,1982
16-AUG-1982,Embraer EMB-110P1 Bandeirante,no registeration,Dolphin Airways,0.0,Dolphin Airways,USA,H2,1982
19-AUG-1982,Antonov An-2R,CCCP-70446,"Aeroflot, Leningrad",0.0,"Aeroflot, Leningrad",Russia,A1,1982
20-AUG-1982,Boeing 737-200,no registeration,Indian Airlines,1.0,Indian Airlines,India,H2,1982
20-AUG-1982,BN-2A Islander,VP-LAE,Inter Island Air Services,6.0,Inter Island Air Services,St. Vincent,A1,1982
20-AUG-1982,Swearingen SA226-TC Metro II,N237AM,Air Midwest,0.0,Air Midwest,USA,A2,1982
22-AUG-1982,Douglas C-47A (DC-3),ET-AHP,Ethiopian Airlines,0.0,Ethiopian Airlines,Ethiopia,A1,1982
24-AUG-1982,Antonov An-12BP,no registeration,Soviet AF,1.0,Soviet AF,Russia,A1,1982
25-AUG-1982,Convair CV-440,N477KW,"National Flight Services, op.for Air Resorts Airlines",0.0,"National Flight Services, op.for Air Resorts Airlines",USA,A1,1982
25-AUG-1982,Ilyushin Il-18E,SP-LSI,LOT,0.0,LOT,Germany,H2,1982
25-AUG-1982,Antonov An-2R,OK-JIK,Slov-Air,,Slov-Air,Czech Rep.,A1,1982
26-AUG-1982,Boeing 737-2Q3,JA8444,Southwest Air Lines,0.0,Southwest Air Lines,Japan,A1,1982
27-AUG-1982,Antonov An-2R,OK-KIM,Slov-Air,0.0,Slov-Air,Czech Rep.,H1,1982
28-AUG-1982,Antonov An-24TV,YI-ALN,Iraqi Airways,,Iraqi Airways,Iraq,A1,1982
31-AUG-1982,Lockheed C-141B Starlifter,64-0652,USAF,9.0,USAF,USA,A1,1982
01-SEP-1982,DHC-4A Caribou,HC-BHZ,Aerolineas Condor,44.0,Aerolineas Condor,Ecuador,A1,1982
03-SEP-1982,Learjet 25B,PT-JBQ,Companhia Brasileira de Tratores,10.0,Companhia Brasileira de Tratores,Brazil,A1,1982
05-SEP-1982,Douglas DC-8-51,RP-C830,Intercontinental Airlines,0.0,Intercontinental Airlines,U.K.,A2,1982
09-SEP-1982,Antonov An-2R,CCCP-62663,"Aeroflot, Ukraine",0.0,"Aeroflot, Ukraine",Uzbekistan,A1,1982
09-SEP-1982,Fairchild FH-227E,N7801M,Autec,0.0,Autec,Bahamas,A2,1982
09-SEP-1982,Antonov An-2R,CCCP-70563,"Aeroflot, Azerbaijan",0.0,"Aeroflot, Azerbaijan",Azerbaijan,A1,1982
10-SEP-1982,Boeing 707-348C,ST-AIM,Sudan Airways,0.0,Sudan Airways,Sudan,A1,1982
13-SEP-1982,DC-10-30CF,EC-DEG,Spantax,50.0,Spantax,Spain,A1,1982
17-SEP-1982,DC-8-61,JA8048,JAL,0.0,JAL,China,A1,1982
17-SEP-1982,Beech 200 Super King Air,N9FQ,Private,0.0,Private,USA,A2,1982
18-SEP-1982,DHC-3 Otter,C-FDJA,Central Mountain Air Services,5.0,Central Mountain Air Services,Canada,A1,1982
18-SEP-1982,Beech B200C Super King Air,OY-BEP,Jetair,3.0,Jetair,Luxembourg,A1,1982
20-SEP-1982,Swearingen SA226-AT Merlin IV,L6-2/21,Thai AF,0.0,Thai AF,Thailand,A1,1982
24-SEP-1982,DHC-4A Caribou,M21-17,Royal Malaysian AF,7.0,Royal Malaysian AF,Malaysia,A1,1982
25-SEP-1982,Boeing 727-243,no registeration,Alitalia,0.0,Alitalia,Italy,H2,1982
28-SEP-1982,Antonov An-2R,CCCP-44628,"Aeroflot, Kazakstan",0.0,"Aeroflot, Kazakstan",Kazakhstan,A1,1982
29-SEP-1982,Ilyushin Il-62M,CCCP-86470,"Aeroflot, International",7.0,"Aeroflot, International",Luxembourg,A1,1982
05-OCT-1982,Fokker F-27 Friendship 200,ST-AAS,Sudan Airways,0.0,Sudan Airways,Sudan,A1,1982
08-OCT-1982,Vickers 828 Viscount,HC-ATV,SAN,0.0,SAN,Ecuador,A1,1982
12-OCT-1982,Douglas C-47A (DC-3),ZS-EJK,Comair,0.0,Comair,South Africa,A1,1982
14-OCT-1982,Tupolev Tu-134A,no registeration,Balkan Bulgarian,0.0,Balkan Bulgarian,Austria,H2,1982
16-OCT-1982,Lockheed C-130B Hercules,FAC-1003,Colombian AF,5.0,Colombian AF,Atlantic Ocean,A1,1982
17-OCT-1982,Boeing 707-366C,SU-APE,EgyptAir,0.0,EgyptAir,Switzerland,A1,1982
18-OCT-1982,Lockheed 18 Learstar I,N1040G,Vintage Sales Corp.,3.0,Vintage Sales Corp.,USA,A1,1982
27-OCT-1982,Lockheed L-1011 TriStar,no registeration,TWA,0.0,TWA,USA,H2,1982
31-OCT-1982,Curtiss C-46 Super C,C-GIXZ,Ilford Riverton,0.0,Ilford Riverton,Canada,A1,1982
01-NOV-1982,BN-2A Trislander Mk.III-1,HP-947,Aviones de Panama,,Aviones de Panama,Panama,U1,1982
03-NOV-1982,BN-2A-21 Islander,EP-PBE,Pars Air,1.0,Pars Air,Iran,A1,1982
04-NOV-1982,Embraer EMB-110P2 Bandeirante,P2-RDL,Talair,0.0,Talair,P.N. Guinea,A1,1982
06-NOV-1982,Learjet 24D,N13MJ,Duncan Aviation,0.0,Duncan Aviation,USA,A2,1982
06-NOV-1982,BN-2A Islander,CS-AJO,Penina,0.0,Penina,Portugal,A1,1982
06-NOV-1982,Learjet 25,N47MJ,Duncan Aviation,0.0,Duncan Aviation,USA,A2,1982
07-NOV-1982,Antonov An-24B,CCCP-47786,"Aeroflot, North Kavkaz",0.0,"Aeroflot, North Kavkaz",Turkey,H2,1982
08-NOV-1982,CASA/Nurtanio NC-212 Aviocar,PK-DCR,Deraya Air Taxi,,Deraya Air Taxi,Indonesia,A1,1982
12-NOV-1982,Swearingen SA226-AT Merlin IV,OY-AUI,Danair,0.0,Danair,Denmark,A1,1982
12-NOV-1982,Cessna 501 Citation I/SP,N2627U,Cessna Aircraft,0.0,Cessna Aircraft,USA,A1,1982
16-NOV-1982,Embraer C-95 Bandeirante (EMB-110),2182,Brazilian AF,3.0,Brazilian AF,Brazil,A1,1982
16-NOV-1982,Lockheed CC-130H Hercules,130329,Canadian Armed Forces,7.0,Canadian Armed Forces,Canada,A1,1982
18-NOV-1982,Cessna 551 Citation II/SP,N2CA,Coin Acceptors,3.0,Coin Acceptors,USA,A1,1982
18-NOV-1982,Antonov An-2R,CCCP-54883,"Aeroflot, Ukraine",0.0,"Aeroflot, Ukraine",Ukraine,A1,1982
22-NOV-1982,Antonov An-24V,SP-LTK,LOT,0.0,LOT,Germany,H2,1982
27-NOV-1982,Tupolev Tu-154B-2,HA-LCA,Malev,0.0,Malev,Poland,H2,1982
29-NOV-1982,Boeing 727-21,HK-2560,Aerotal Colombia,0.0,Aerotal Colombia,Colombia,A1,1982
29-NOV-1982,Antonov An-26,D2-TAB,TAAG,15.0,TAAG,Angola,A1,1982
29-NOV-1982,DHC-6 Twin Otter 310,HK-2536,ACES,22.0,ACES,Colombia,A1,1982
??-NOV-1982,Douglas DC-3C,PK-OBJ,Airfast Indonesia,,Airfast Indonesia,Indonesia,U1,1982
01-DEC-1982,BN-2 Islander,no registeration,Flight Centre Victoria,0.0,Flight Centre Victoria,Canada,H2,1982
04-DEC-1982,Boeing 707-323B,N8434,Global Int. Airways,0.0,Global Int. Airways,Brazil,A1,1982
05-DEC-1982,Douglas C-53-DO (DC-3),N163E,private,0.0,private,USA,A1,1982
06-DEC-1982,Learjet 35A,HB-VFO,Transair SA,0.0,Transair SA,France,A1,1982
07-DEC-1982,Swearingen SA227-AC Metro III,N30093,Pioneer Airlines,2.0,Pioneer Airlines,USA,A1,1982
09-DEC-1982,Fairchild F-27A,CC-CJE,Aeronor Chile,46.0,Aeronor Chile,Chile,A1,1982
10-DEC-1982,Hawker Siddeley HS-748,PK-IHI,Bouraq Indonesia,0.0,Bouraq Indonesia,Indonesia,A1,1982
12-DEC-1982,Douglas C-47A (DC-3),HK-2580,TALA,,TALA,Colombia,A1,1982
16-DEC-1982,Antonov An-24B,CCCP-46567,"Aeroflot, Central Region",0.0,"Aeroflot, Central Region",Ukraine,A1,1982
23-DEC-1982,Antonov An-26,CCCP-26627,"Aeroflot, Turkmenistan",16.0,"Aeroflot, Turkmenistan",Russia,A1,1982
24-DEC-1982,Ilyushin Il-18B,B-202,CAAC,25.0,CAAC,China,A1,1982
28-DEC-1982,Dornier Do 128-6 Turbo Skyservant,9Q-COT,SOMINKI,,SOMINKI,D.R. Congo,U1,1982
30-DEC-1982,Boeing 727,no registeration,United Airlines,0.0,United Airlines,USA,H2,1982
??-???-1982,Douglas C-54Q (DC-4),N111AV,Florida Aircraft Leasing,,Florida Aircraft Leasing,Bahamas,U1,1982
??-???-1982,DHC-6 Twin Otter 300,5A-DCW,Libyan Ministry of Agriculture,0.0,Libyan Ministry of Agriculture,Libya,A1,1982
??-???-1982,Douglas C-47B (DC-3),RP-C3,Bangko Sentral Ng Pilipinas,,Bangko Sentral Ng Pilipinas,Philippines,U1,1982
03-JAN-1983,Canadair Challenger 600,N805C,A.E. Stanley Manufacturing Co.,2.0,A.E. Stanley Manufacturing Co.,USA,A1,1983
07-JAN-1983,Boeing 727,no registeration,Delta Air Lines,0.0,Delta Air Lines,USA,H2,1983
07-JAN-1983,Boeing 727-86,EP-IRA,Iran Air,0.0,Iran Air,Iran,A1,1983
09-JAN-1983,Convair CV-580-11-A,N8444H,Republic Airlines,1.0,Republic Airlines,USA,A2,1983
11-JAN-1983,Lockheed 18 Lodestar,N520R,private,0.0,private,USA,A1,1983
11-JAN-1983,DC-8-54F,N8053U,United Airlines,3.0,United Airlines,USA,A1,1983
11-JAN-1983,Rockwell Sabreliner 65,N99S,Sun Oil Co,5.0,Sun Oil Co,Canada,A1,1983
12-JAN-1983,Lockheed L-1049G Super Constellation,IN-316,Indian Navy,0.0,Indian Navy,India,A1,1983
12-JAN-1983,BN-2A-21 Islander,no registeration,Indian AF,0.0,Indian AF,India,A1,1983
16-JAN-1983,Douglas DC-3C,TG-SAB,Unknown,0.0,Unknown,USA,A1,1983
16-JAN-1983,Boeing 727-2F2,TC-JBR,THY,47.0,THY,Turkey,A1,1983
16-JAN-1983,Lockheed L-1329-25 JetStar II,5A-DAR,Libyan Government,2.0,Libyan Government,Libya,A1,1983
18-JAN-1983,Shorts 330-200,HS-TS.,Thai Airways,0.0,Thai Airways,Thailand,H2,1983
20-JAN-1983,Boeing 727,no registeration,Northwest Orient Airlines,1.0,Northwest Orient Airlines,USA,H2,1983
20-JAN-1983,Boeing 707-300,no registeration,Alyemda,0.0,Alyemda,Djibouti,H2,1983
27-JAN-1983,Dornier Do 128-6MPA Turbo Skyservant,TJX-BO,Cameroon AF,,Cameroon AF,Cameroon,U1,1983
28-JAN-1983,DHC-6 Twin Otter 200,T-83,LADE,0.0,LADE,Argentina,A2,1983
28-JAN-1983,Boeing 747-237B,VT-EFO,Air-India,0.0,Air-India,India,A2,1983
28-JAN-1983,Airbus A300B2-101,VT-EFV,Indian Airlines,0.0,Indian Airlines,India,A2,1983
03-FEB-1983,Antonov An-26,14-28,Cuban AF,,Cuban AF,Cuba,A1,1983
06-FEB-1983,Cessna 550 Citation II,N222WL,Weatherford Services.,0.0,Weatherford Services.,USA,A1,1983
07-FEB-1983,Antonov An-2TP,CCCP-32320,"Aeroflot, North Kavkaz",0.0,"Aeroflot, North Kavkaz",Russia,A1,1983
13-FEB-1983,Learjet 35A,N482U,Upali Air,6.0,Upali Air,Malaysia,A1,1983
13-FEB-1983,Lockheed C-130H Hercules,74-1693,USAF,6.0,USAF,USA,A1,1983
13-FEB-1983,Airbus A300B4-203,no registeration,TAA,0.0,TAA,Australia,H2,1983
15-FEB-1983,DHC-7-102,no registeration,Rio Airways,0.0,Rio Airways,Mexico,H2,1983
15-FEB-1983,Douglas DC-3,C-FBKX,Ontario Central Airlines,0.0,Ontario Central Airlines,Canada,A1,1983
15-FEB-1983,DHC-6 Twin Otter 300,N361V,Sierra Pacific Airlines,0.0,Sierra Pacific Airlines,USA,A1,1983
15-FEB-1983,Antonov An-12,no registeration,Soviet AF,5.0,Soviet AF,Afghanistan,C1,1983
17-FEB-1983,BN-2A-21 Islander,LN-MAF,Norving,,Norving,Norway,U1,1983
18-FEB-1983,Tupolev Tu-134A,no registeration,CSA,1.0,CSA,Czech Rep.,H2,1983
20-FEB-1983,Boeing 727-2L5,5A-DII,Libyan Arab Airlines,0.0,Libyan Arab Airlines,Malta,H2,1983
21-FEB-1983,Douglas C-47 (DC-3),FAC-651,Colombian AF,4.0,Colombian AF,Colombia,A1,1983
22-FEB-1983,Boeing 737-2A1C,PP-SNC,VASP,2.0,VASP,Brazil,A1,1983
23-FEB-1983,Antonov An-2R,CCCP-84571,"Aeroflot, Ukraine",0.0,"Aeroflot, Ukraine",Ukraine,A1,1983
24-FEB-1983,DHC-6 Twin Otter 300,TY-BBL,Air Benin,0.0,Air Benin,Benin,A1,1983
27-FEB-1983,Boeing 727-276,VH-TBI,TAA,0.0,TAA,Australia,A2,1983
27-FEB-1983,Hawker Siddeley HS-121 Trident 2E,B-260,CAAC,0.0,CAAC,China,A1,1983
07-MAR-1983,Antonov An-24V,LZ-AND,Balkan Bulgarian,1.0,Balkan Bulgarian,Bulgaria,H2,1983
10-MAR-1983,DHC-6 Twin Otter 300,YA-GAZ,Bakhtar Afghan,19.0,Bakhtar Afghan,Afghanistan,A1,1983
11-MAR-1983,NAMC YS-11A-208,JA8693,Nihon Kinkyori Airways,0.0,Nihon Kinkyori Airways,Japan,A1,1983
11-MAR-1983,DC-9-32,YV-67C,AVENSA,23.0,AVENSA,Venezuela,A1,1983
14-MAR-1983,Boeing 707-338C,5A-DJO,Jamahiriya Air Transport,5.0,Jamahiriya Air Transport,Libya,A1,1983
17-MAR-1983,BN-2A-3 Islander,EP-PAC,Pars Air,,Pars Air,Unknown country,A1,1983
18-MAR-1983,Douglas C-47E (DC-3),FAP-356,Peruvian AF,5.0,Peruvian AF,Peru,A1,1983
18-MAR-1983,BN-2A-21 Defender,7Q-YAX,Malawi Police Force,,Malawi Police Force,Malawi,A1,1983
24-MAR-1983,Antonov An-2V,CCCP-29367,"Aeroflot, Krasnoyarsk",0.0,"Aeroflot, Krasnoyarsk",Russia,A1,1983
27-MAR-1983,Boeing 737-2B1,C9-BAB,LAM,0.0,LAM,Mozambique,A1,1983
29-MAR-1983,Let L-410M,CCCP-67190,"Aeroflot, Georgia",6.0,"Aeroflot, Georgia",Georgia,A1,1983
30-MAR-1983,DHC-6 Twin Otter 300,5A-DCP,Libyan Ministry of Agriculture,0.0,Libyan Ministry of Agriculture,Libya,A1,1983
30-MAR-1983,Learjet 25,N51CA,"Chatham Corp., op.for Hughes Charter Air",2.0,"Chatham Corp., op.for Hughes Charter Air",USA,A1,1983
01-APR-1983,DHC-6 Twin Otter 200,N922MA,Metroflight,0.0,Metroflight,USA,O1,1983
01-APR-1983,Cessna 500 Citation I,N700CW,Winn Exploration,4.0,Winn Exploration,USA,A1,1983
04-APR-1983,Beech 200 Super King Air,F-BVRP,Total,8.0,Total,China,A1,1983
06-APR-1983,BN-2A-26 Islander,HP-945,Aviones de Panama,,Aviones de Panama,Panama,U1,1983
07-APR-1983,BN-2A-8 Islander,N37MN,Munz Northern Airlines,2.0,Munz Northern Airlines,USA,A1,1983
12-APR-1983,Antonov An-26,CCCP-26686,"Aeroflot, Belarus",0.0,"Aeroflot, Belarus",Belarus,A1,1983
14-APR-1983,Learjet 24D,N302EJ,Executive Jet Aviation,0.0,Executive Jet Aviation,Mexico,A1,1983
15-APR-1983,Boeing 727-2F2,TC-JBG,THY,0.0,THY,Greece,H2,1983
16-APR-1983,BAe BAe-748-329 Srs. 2A LFD,EL-AIH,Air Liberia,,Air Liberia,Sudan,A1,1983
18-APR-1983,Fairchild C-119 Flying Boxcar,3182,Republic of China AF,,Republic of China AF,Unknown country,U1,1983
19-APR-1983,Yakovlev Yak-40,CCCP-87291,"Aeroflot, Armenia",21.0,"Aeroflot, Armenia",Armenia,A1,1983
19-APR-1983,Kawasaki C-1,68-1015,JASDF,6.0,JASDF,Japan,A1,1983
19-APR-1983,Kawasaki C-1,58-1009,JASDF,8.0,JASDF,Japan,A1,1983
20-APR-1983,DHC-6 Twin Otter 310,G-STUD,Air Ecosse,0.0,Air Ecosse,U.K.,A1,1983
26-APR-1983,Cessna 500 Citation I,N22FM,Federal Mogul Corp.,0.0,Federal Mogul Corp.,USA,A1,1983
26-APR-1983,BN-2A-9 Islander,HK-2687X,Aviones Ejecutivos,0.0,Aviones Ejecutivos,Colombia,A1,1983
26-APR-1983,Shin Meiwa PS-1,5801,Japanese Navy,11.0,Japanese Navy,Japan,A1,1983
29-APR-1983,SE-210 Caravelle VI-R,HC-BAT,SAN,8.0,SAN,Ecuador,A1,1983
29-APR-1983,BN-2A-21 Islander,PK-OBE,Airfast Indonesia,0.0,Airfast Indonesia,Indonesia,A1,1983
29-APR-1983,Antonov An-2T,CCCP-33093,"Aeroflot, Armenia",0.0,"Aeroflot, Armenia",Armenia,A1,1983
30-APR-1983,Convair C-131F (CV-340),141010,US Navy,14.0,US Navy,USA,A1,1983
30-APR-1983,Antonov An-2R,CCCP-62643,"Aeroflot, Latvia",0.0,"Aeroflot, Latvia",Latvia,A1,1983
??-APR-1983,Hawker Siddeley HS-125-1A-522,C-FHLL,Gouvernement du Qu̩bec,,Gouvernement du Qu̩bec,Canada,A1,1983
01-MAY-1983,DC-8-63CF,no registeration,Capitol Airways,0.0,Capitol Airways,Cuba,H2,1983
04-MAY-1983,Douglas C-47B (DC-3),FAC-1126,SATENA,0.0,SATENA,Colombia,A1,1983
04-MAY-1983,Antonov An-2R,CCCP-35637,"Aeroflot, Lithuania",0.0,"Aeroflot, Lithuania",Lithuania,A1,1983
05-MAY-1983,Hawker Siddeley HS-121 Trident 2E,B-296,CAAC,0.0,CAAC,South Korea,H2,1983
05-MAY-1983,Fairchild C-123K Provider,L4K-12/18,Thai AF,30.0,Thai AF,Thailand,A1,1983
05-MAY-1983,Lockheed L-1011 TriStar 1,N334EA,Eastern Air Lines,0.0,Eastern Air Lines,USA,A2,1983
06-MAY-1983,Antonov An-26,01,Soviet AF,33.0,Soviet AF,Russia,A1,1983
08-MAY-1983,Fairchild C-119F Flying Boxcar,N13626,Supra Int.,0.0,Supra Int.,USA,A1,1983
09-MAY-1983,Antonov An-2TP,CCCP-02515,"Aeroflot, Tajikistan",0.0,"Aeroflot, Tajikistan",Tajikistan,A1,1983
11-MAY-1983,Convair CV-880,N880SR,Groth Air,,Groth Air,Mexico,O1,1983
11-MAY-1983,Antonov An-2R,CCCP-70057,"Aeroflot, Kazakstan",0.0,"Aeroflot, Kazakstan",Russia,A1,1983
12-MAY-1983,DC-8-63CF,no registeration,Capitol Airways,0.0,Capitol Airways,Cuba,H2,1983
14-MAY-1983,DHC-6 Twin Otter 100,C-FVTL,Simpson Air,0.0,Simpson Air,Canada,O1,1983
14-MAY-1983,UC-1A Otter (DHC-3),-,private,0.0,private,Canada,O1,1983
15-MAY-1983,Antonov An-2R,CCCP-02877,"Aeroflot, West Siberia",0.0,"Aeroflot, West Siberia",Russia,A1,1983
17-MAY-1983,Lockheed P-3B Orion,152733,US Navy,0.0,US Navy,USA,A1,1983
18-MAY-1983,Learjet 25B,D-CDPD,Air Traffic Executive Jet,3.0,Air Traffic Executive Jet,Atlantic Ocean,A1,1983
18-MAY-1983,BN-2 Islander,D-IOLT,FLN,0.0,FLN,Germany,A1,1983
19-MAY-1983,Boeing 727,no registeration,Eastern Air Lines,0.0,Eastern Air Lines,Cuba,H2,1983
20-MAY-1983,Shorts 330-100,N935MA,Metro Airlines,0.0,Metro Airlines,USA,O1,1983
25-MAY-1983,Antonov An-2R,CCCP-62626,"Aeroflot, North Kavkaz",0.0,"Aeroflot, North Kavkaz",Russia,A1,1983
29-MAY-1983,Antonov An-26,T-202,Angolan AF,0.0,Angolan AF,Angola,A1,1983
01-JUN-1983,Boeing 720-023B,OD-AFO,MEA,0.0,MEA,Lebanon,O1,1983
02-JUN-1983,Fokker F-28 Fellowship 3000RC,PK-GFV,Garuda,3.0,Garuda,Indonesia,A1,1983
02-JUN-1983,DC-9-32,C-FTLU,Air Canada,23.0,Air Canada,USA,A1,1983
03-JUN-1983,DC-10-30,PH-DTE,KLM,0.0,KLM,Panama,A2,1983
06-JUN-1983,Fairchild C-119G Flying Boxcar,3197,Republic of China AF,38.0,Republic of China AF,Taiwan,A1,1983
08-JUN-1983,DHC-4A Caribou,M-933,Indian AF,3.0,Indian AF,India,A1,1983
08-JUN-1983,Douglas VC-54Q (DC-4),CP-1404,Frigorifico Reyes,5.0,Frigorifico Reyes,Bolivia,A1,1983
08-JUN-1983,Lockheed L-188C Electra,N1968R,Reeve Aleutian Airways,0.0,Reeve Aleutian Airways,USA,A2,1983
09-JUN-1983,Lockheed L-100-20 Hercules,FAP-383,Peruvian AF,,Peruvian AF,Peru,A1,1983
11-JUN-1983,Boeing 727-222A,N7273U,United Airlines,0.0,United Airlines,USA,A2,1983
14-JUN-1983,Airbus A300B4,no registeration,Eastern Air Lines,0.0,Eastern Air Lines,Cuba,H2,1983
15-JUN-1983,Antonov An-8,CCCP-69336,MOM/Kirov,0.0,MOM/Kirov,Ukraine,A1,1983
16-JUN-1983,Lockheed P-3B Orion,152720,US Navy,14.0,US Navy,USA,A1,1983
17-JUN-1983,Tupolev Tu-134A,CCCP-65657,"Aeroflot, Armenia",0.0,"Aeroflot, Armenia",Georgia,A1,1983
21-JUN-1983,DHC-6 Twin Otter 300,TZ-ACH,Air Mali,7.0,Air Mali,Mali,A1,1983
22-JUN-1983,Douglas C-47A (DC-3),C-GUBT,Skycraft Air Transport,2.0,Skycraft Air Transport,Canada,A1,1983
22-JUN-1983,Boeing 707-300,no registeration,Libyan Arab Airlines,0.0,Libyan Arab Airlines,Cyprus,H2,1983
23-JUN-1983,Lockheed 18 Learstar I,N333FB,Falcon Leasing Corp.,2.0,Falcon Leasing Corp.,USA,A1,1983
24-JUN-1983,DC-9-32,XA-JEB,Aerom̩xico,0.0,Aerom̩xico,Mexico,H2,1983
24-JUN-1983,Douglas C-47A (DC-3),N95460,Air North,0.0,Air North,USA,A1,1983
25-JUN-1983,Antonov An-24RV,BNMAU-8401,MIAT,0.0,MIAT,Mongolia,A1,1983
28-JUN-1983,Lockheed C-130H Hercules,74-2068,USAF,6.0,USAF,USA,A1,1983
29-JUN-1983,CASA C-212 Aviocar 200,YN-BYZ,Aeronica,0.0,Aeronica,Nicaragua,A1,1983
29-JUN-1983,Douglas C-54G (DC-4),N300JT,Pacific Air Express,0.0,Pacific Air Express,USA,A1,1983
29-JUN-1983,Yakovlev Yak-40,CCCP-87808,"Aeroflot, Kyrgyzstan",0.0,"Aeroflot, Kyrgyzstan",Kyrgyzstan,A1,1983
29-JUN-1983,Hawker Siddeley HS-125-1A-522,N125E,Erasmus Inc,0.0,Erasmus Inc,USA,A1,1983
01-JUL-1983,Ilyushin Il-62M,889,Chosonminhang,23.0,Chosonminhang,Guinea,A1,1983
01-JUL-1983,Douglas C-47 (DC-3),no registeration,Unknown,2.0,Unknown,Bahamas,A1,1983
02-JUL-1983,SE-210 Caravelle III,F-BHRS,Altair,0.0,Altair,Italy,A1,1983
02-JUL-1983,Boeing 727,no registeration,Pan Am,0.0,Pan Am,Cuba,H2,1983
02-JUL-1983,Antonov An-12,no registeration,Soviet AF,5.0,Soviet AF,Afghanistan,C1,1983
04-JUL-1983,Hawker Siddeley HS-748,9J-ADM,Zambia Airways,0.0,Zambia Airways,Zambia,A1,1983
04-JUL-1983,Antonov An-2T,CCCP-05667,"Aeroflot, Georgia",0.0,"Aeroflot, Georgia",Georgia,A1,1983
05-JUL-1983,Tupolev Tu-134 ?,no registeration,Aeroflot,1.0,Aeroflot,Russia,H2,1983
06-JUL-1983,Boeing 747,no registeration,Iran Air,0.0,Iran Air,France,H2,1983
07-JUL-1983,Boeing 737,no registeration,Air Florida,0.0,Air Florida,Cuba,H2,1983
10-JUL-1983,Curtiss C-46A,N92853,Nenana Fuel Company,0.0,Nenana Fuel Company,USA,A1,1983
11-JUL-1983,Boeing 737-2V2,HC-BIG,TAME Ecuador,119.0,TAME Ecuador,Ecuador,A1,1983
12-JUL-1983,BN-2A Islander,P2-FHP,Cloudlands Aviation Dev.,,Cloudlands Aviation Dev.,P.N. Guinea,A1,1983
16-JUL-1983,Grumman G-159 Gulfstream I,N68TG,Orion Air,0.0,Orion Air,USA,A1,1983
17-JUL-1983,Boeing 727,no registeration,Delta Air Lines,0.0,Delta Air Lines,Cuba,H2,1983
19-JUL-1983,Douglas C-47A (DC-3),N480F,Chevron Oil,0.0,Chevron Oil,Sudan,A1,1983
19-JUL-1983,Lockheed L-1011 TriStar,no registeration,Eastern Air Lines,0.0,Eastern Air Lines,Cuba,H2,1983
20-JUL-1983,Antonov An-2R,CCCP-70520,"Aeroflot, Ukraine",0.0,"Aeroflot, Ukraine",Ukraine,A1,1983
21-JUL-1983,BN-2A Trislander Mk.III-2,N29929,Cen-Tex Airlines,0.0,Cen-Tex Airlines,USA,O1,1983
21-JUL-1983,Boeing 727,no registeration,Northwest Orient Airlines,0.0,Northwest Orient Airlines,USA,H2,1983
21-JUL-1983,BN-2A-9R Islander,N2718W,Eagle Airlines,0.0,Eagle Airlines,USA,O1,1983
22-JUL-1983,Learjet 25D,5N-ASQ,Imani & Sons,0.0,Imani & Sons,Nigeria,A1,1983
23-JUL-1983,Boeing 767-233,C-GAUN,Air Canada,0.0,Air Canada,Canada,A2,1983
31-JUL-1983,Lockheed C-5A Galaxy,70-0446,USAF,0.0,USAF,USA,A2,1983
??-JUL-1983,Douglas DC-3C,N91378,Confederate Air Force,,Confederate Air Force,USA,O1,1983
02-AUG-1983,Boeing 727,no registeration,Pan Am,0.0,Pan Am,USA,H2,1983
04-AUG-1983,Boeing 747-121,N738PA,Pan Am,0.0,Pan Am,Pakistan,A1,1983
04-AUG-1983,DH-114 Riley Heron 2D,VH-CLY,Airlines of Tasmania,0.0,Airlines of Tasmania,Australia,A1,1983
04-AUG-1983,Canadair CL-215,F-ZBBR,Securit̩ Civile,2.0,Securit̩ Civile,France,A1,1983
04-AUG-1983,DC-8-63CF,no registeration,Capitol Airways,0.0,Capitol Airways,Cuba,H2,1983
05-AUG-1983,BN-2A-21 Islander,PK-KNF,Bali Int. Air Service,2.0,Bali Int. Air Service,Indonesia,A1,1983
05-AUG-1983,Antonov An-2TP,CCCP-91768,"Aeroflot, Komi",,"Aeroflot, Komi",Russia,A1,1983
07-AUG-1983,Hawker Siddeley HS-748,FAC-1104,SATENA,0.0,SATENA,Colombia,A1,1983
09-AUG-1983,Douglas AC-47,L2-30/07,Thai AF,,Thai AF,Thailand,A1,1983
12-AUG-1983,Antonov An-2R,CCCP-07697,"Aeroflot, Ukraine",0.0,"Aeroflot, Ukraine",Ukraine,A1,1983
15-AUG-1983,Yakovlev Yak-40K,CCCP-87201,MAP Arsenyev APO,0.0,MAP Arsenyev APO,Russia,A1,1983
